URL,Question,Follows,Answers
https://au.answers.yahoo.com/question/index?qid=20130520104444AAfhNoO,Should I worry about my 14 year old daughter's relationship with her boyfriend?,0," My 14 year old daughter has been in a relationship with a boy (of the same age) for six months now.  I really like the boy...seems really nice and treats my daughter well.  However, I feel like their relationship may be moving too fast.  I guess that I am trying to determine if their behavior is normal or should I be concerned?  This boy told my daughter that he loved her fairly early on in the relationship (which I figured was normal...the excitement of a new relationship).  He then began to tell her that he wanted to marry her - he tells her that he wants to have kids with her and he calls her by his last name.  He has even point blank asked her to marry him.  Again, I might just blow this off ... figure ""first love"" stuff again and hormones and that they will grow out of it.  However, I have noticed that they also share extremely personal information with each other and have discussions about subjects that seem inappropriate (ex. when she is menstruating - how many 14 year old boys really want to know about this stuff?).  My daughter has told me that they both intend to hold off on sex until they are married (which I also think is a very mature conversation for two 14 year olds), but I have caught them being a little touchy, feely.  I caught her reaching under his shirt to touch his stomach and she has admitted that he has grabbed her behind and reached under her shirt to touch her back.  I have tried to explain to my daughter that their behavior is inappropriate and that it can very easily lead to more temptation.  I am worried at this point and not sure how to deal with this.  I am afraid that if I push too hard, she will no longer confide in me and they may do something foolish.  Should I trust that this is not going to go any farther?  I am not just worried about the physical relationship, but also the emotional.  They want to spend all of their time together.  They text as soon as they wake up and continue the entire day.  They even want to facetime as they go to sleep.  They both prefer to be with each other instead of friends.  I try to remember what it was like to be young and in love, but there are alarm bells going off.  I am not sure...should I worry or not?  Am I hovering too much?  Is this normal behavior for 14 year olds?"
https://au.answers.yahoo.com/question/index?qid=20130128223629AA3zneX,Should I read the Naruto Manga?,1," I watched the original Naruto and up to 153 of Shippuden in dub. Then I reluctantly moved onto the sub and quickly adjusted and watched about 140 episodes. All up I caught up to date with the Anime within about 10 weeks. I've never read any Manga before so I'm unsure of whether or not I should read it, or just wait for the new episodes to come out. One of my main reasons of wanting to catch up to date in the manga (other than the story) is so I don't have to be worried about getting spoiled on any anime related website."
https://answers.yahoo.com/question/index?qid=20130523172926AACo1UP,Reasons abortion should be legal?,0," I would like to start off by saying i am almost 100% against abortion, but for my biology report, i have to write a report on whether abortion is right or wrong, giving both sides. Finding information on why abortion is bad is easy, but finding information on why is should be legal is difficult. Please dont comment saying nothing is okay about abortion, it's not helping me whatsoever."
https://ca.answers.yahoo.com/question/index?qid=20120221202057AAsSAy0,Should I eat before I get my braces or afther?,0,6
https://au.answers.yahoo.com/question/index?qid=20120105031710AAvq0Ba,How much rent should I charge my sister?,0," I live with my husband, son and sister. 3 bedroom home, one bathroom. My sister is over 30 and single, she lives with me in one of the rooms. She does not pay bills, household goods and does not buy food. My husband or I cook every night and she does dishes. She sometimes helps vacuum also. 

She has a full time job.  

How much rent should she pay? It would include the bills, household needs and food."
https://ca.answers.yahoo.com/question/index?qid=20091222133125AAvpjQt,How long should an ear piercing hurt?,0,16
https://au.answers.yahoo.com/question/index?qid=20100103163916AATAY23,How long should a thesis statement be for a research paper.?,0,6
https://au.answers.yahoo.com/question/index?qid=20101001220538AAVjyyw,"How long should i wait too pee after my bf ejaculates,,and does anyone have any useful tips...Thanx!!?",0,5
https://nz.answers.yahoo.com/question/index?qid=20120713205835AAgkHhV,Diesel engine oil - what colour should it be?,0," I have a 2.5 litre turbo-diesel Volkswagen van.  The oil on the dipstick is black, but seems to be of a good consistency - no gritty feel.  This is the first diesel I've owned, and am used to seeing semi-transparent oil in a petrol engine.  The sticker on the screen indicates the oil was changed maybe 6000km ago - I assume a 20000km interval for diesels?  Can you answer this one too - I usually change the oil in my cars (petrol) every 6000km,  what interval should I be using for the diesel?  By the way the van has a 274000km on the clock.  Should I use an engine flush when changing the oil?"
https://answers.yahoo.com/question/?qid=20090220110108AAOKWP7,"If I want to be an astronaut,  what classes should I take?",2,6
https://malaysia.answers.yahoo.com/question/index?qid=20110817131905AA5B3yH,I drink soda everyday. How much should I drink to stay healthy?,0,10
